instance,variant,threads,seed,generations,best_fitness,best_value,best_feasible_fitness,best_feasible_value,feasible,time_ms
data/instance_large,sequential,1,9001,200,158812,227075,0,0,0,171714
data/instance_large,sequential,1,9999,175,145725,228457,0,0,0,153882
data/instance_large,parallel,1,42,200,147574,225712,0,0,0,176162
data/instance_large,parallel,1,123,200,152607,225466,0,0,0,176948
data/instance_large,parallel,1,256,200,154761,226802,0,0,0,176786
data/instance_large,parallel,1,512,200,149623,228011,0,0,0,176190
data/instance_large,parallel,1,999,200,152889,227162,0,0,0,177333
data/instance_large,parallel,1,1337,200,151944,225455,0,0,0,176258
data/instance_large,parallel,1,2048,200,145213,228944,0,0,0,177388
data/instance_large,parallel,1,3141,200,148504,230118,0,0,0,177579
data/instance_large,parallel,1,4096,193,143123,229429,0,0,0,169110
data/instance_large,parallel,1,5000,200,150050,225275,0,0,0,175191
data/instance_large,parallel,1,6789,200,152143,225094,0,0,0,175017
data/instance_large,parallel,1,7654,200,161532,222830,0,0,0,131735
data/instance_large,parallel,1,8192,200,149729,225883,0,0,0,43893.6
data/instance_large,parallel,1,9001,200,155653,225144,0,0,0,40109.2
data/instance_large,parallel,1,9999,200,156346,223961,0,0,0,40722.2
data/instance_large,parallel,2,42,200,154457,224385,0,0,0,21679.1
data/instance_large,parallel,2,123,200,153958,226655,0,0,0,22000.9
data/instance_large,parallel,2,256,200,142681,231523,0,0,0,22096.1
data/instance_large,parallel,2,512,200,150181,225568,0,0,0,22136.6
data/instance_large,parallel,2,999,200,155019,225243,0,0,0,28514.1
data/instance_large,parallel,2,1337,200,152865,227132,0,0,0,32018.5
data/instance_large,parallel,2,2048,200,151586,226582,0,0,0,33717.9
data/instance_large,parallel,2,3141,200,144834,229448,0,0,0,37215.9
data/instance_large,parallel,2,4096,200,156233,229497,0,0,0,34190.6
data/instance_large,parallel,2,5000,200,159791,223330,0,0,0,38474.8
data/instance_large,parallel,2,6789,200,162030,228180,0,0,0,38821.2
data/instance_large,parallel,2,7654,200,161869,223952,0,0,0,28403.5
data/instance_large,parallel,2,8192,200,150259,226884,0,0,0,24476.5
data/instance_large,parallel,2,9001,200,154862,224582,0,0,0,28118.8
data/instance_large,parallel,2,9999,200,155385,224485,0,0,0,23080.8
data/instance_large,parallel,4,42,200,150298,223410,0,0,0,14992.8
data/instance_large,parallel,4,123,200,164020,224791,0,0,0,15575.3
data/instance_large,parallel,4,256,200,146579,230564,0,0,0,17256.8
data/instance_large,parallel,4,512,200,169740,222160,0,0,0,16895.5
data/instance_large,parallel,4,999,200,144435,226720,0,0,0,15523
data/instance_large,parallel,4,1337,200,158726,222303,0,0,0,15436.2
data/instance_large,parallel,4,2048,198,157383,225058,0,0,0,15441.3
data/instance_large,parallel,4,3141,200,145929,226617,0,0,0,15596.2
data/instance_large,parallel,4,4096,200,151107,227791,0,0,0,16017.9
data/instance_large,parallel,4,5000,200,144164,227828,0,0,0,22885.4
data/instance_large,parallel,4,6789,200,146664,224989,0,0,0,22096.8
data/instance_large,parallel,4,7654,200,146940,228286,0,0,0,22142.8
data/instance_large,parallel,4,8192,200,168959,222670,0,0,0,20455.7
data/instance_large,parallel,4,9001,200,153565,222793,0,0,0,16901.4
data/instance_large,parallel,4,9999,200,151246,224838,0,0,0,17359.9
data/instance_large,parallel,8,42,200,144678,227333,0,0,0,13543.4
data/instance_large,parallel,8,123,200,163774,221955,0,0,0,14169.5
data/instance_large,parallel,8,256,200,149032,229387,0,0,0,14261.3
data/instance_large,parallel,8,512,200,149650,227711,0,0,0,15301.5
data/instance_large,parallel,8,999,200,153636,227104,0,0,0,13415.4
data/instance_large,parallel,8,1337,200,145189,226972,0,0,0,13615.7
data/instance_large,parallel,8,2048,200,147184,226944,0,0,0,12682.5
data/instance_large,parallel,8,3141,200,155374,225734,0,0,0,12738.6
data/instance_large,parallel,8,4096,200,164708,225077,0,0,0,12667.3
data/instance_large,parallel,8,5000,200,150080,228205,0,0,0,12550
data/instance_large,parallel,8,6789,200,153721,228519,0,0,0,12744.5
data/instance_large,parallel,8,7654,200,150687,228961,0,0,0,12652.2
data/instance_large,parallel,8,8192,200,153849,228620,0,0,0,12984.3
data/instance_large,parallel,8,9001,200,149379,227032,0,0,0,12812.4
data/instance_large,parallel,8,9999,200,145371,229010,0,0,0,12614.1
data/instance_large,islands,1,42,200,169700,229715,0,0,0,67228.9
data/instance_large,islands,1,123,200,173284,224822,0,0,0,70074.3
data/instance_large,islands,1,256,200,170275,222829,0,0,0,66667.2
data/instance_large,islands,1,512,200,168861,224123,0,0,0,67327.9
data/instance_large,islands,1,999,200,172898,225822,0,0,0,66374.3
data/instance_large,islands,1,1337,200,180057,224285,0,0,0,67843.3
data/instance_large,islands,1,2048,200,177039,221615,0,0,0,66617.6
data/instance_large,islands,1,3141,200,167946,225021,0,0,0,66943.3
data/instance_large,islands,1,4096,200,173889,224281,0,0,0,66808
data/instance_large,islands,1,5000,200,170961,221070,0,0,0,66966.9
data/instance_large,islands,1,6789,200,173992,221177,0,0,0,67151.1
data/instance_large,islands,1,7654,200,165977,222478,0,0,0,68403.8
data/instance_large,islands,1,8192,200,169217,220944,0,0,0,67609.5
data/instance_large,islands,1,9001,200,174977,220589,0,0,0,67124.5
data/instance_large,islands,1,9999,200,181022,221788,0,0,0,69336.7
data/instance_large,islands,2,42,200,169700,229715,0,0,0,67661.3
data/instance_large,islands,2,123,200,173284,224822,0,0,0,67490.6
data/instance_large,islands,2,256,200,170275,222829,0,0,0,67322.8
data/instance_large,islands,2,512,200,168861,224123,0,0,0,68336.4
data/instance_large,islands,2,999,200,172898,225822,0,0,0,72299
data/instance_large,islands,2,1337,200,180057,224285,0,0,0,67669.5
data/instance_large,islands,2,2048,200,177039,221615,0,0,0,68244.3
data/instance_large,islands,2,3141,200,167946,225021,0,0,0,67487.2
data/instance_large,islands,2,4096,200,173889,224281,0,0,0,68210.8
data/instance_large,islands,2,5000,200,170961,221070,0,0,0,67713.8
data/instance_large,islands,2,6789,200,173992,221177,0,0,0,70389.4
data/instance_large,islands,2,7654,200,165977,222478,0,0,0,69925.5
data/instance_large,islands,2,8192,200,169217,220944,0,0,0,103994
data/instance_large,islands,2,9001,200,174977,220589,0,0,0,70756.5
data/instance_large,islands,2,9999,200,181022,221788,0,0,0,73113.4
data/instance_large,islands,4,42,200,169700,229715,0,0,0,64252.8
data/instance_large,islands,4,123,200,173284,224822,0,0,0,64285
data/instance_large,islands,4,256,200,170275,222829,0,0,0,64497.1
data/instance_large,islands,4,512,200,168861,224123,0,0,0,152302
data/instance_large,islands,4,999,200,172898,225822,0,0,0,72004.2
data/instance_large,islands,4,1337,200,180057,224285,0,0,0,110480
data/instance_large,islands,4,2048,200,177039,221615,0,0,0,125573
data/instance_large,islands,4,3141,200,167946,225021,0,0,0,62921.8
data/instance_large,islands,4,4096,200,173889,224281,0,0,0,63637.8
data/instance_large,islands,4,5000,200,170961,221070,0,0,0,64306.6
data/instance_large,islands,4,6789,200,173992,221177,0,0,0,63707.1
data/instance_large,islands,4,7654,200,165977,222478,0,0,0,63073.5
data/instance_large,islands,4,8192,200,169217,220944,0,0,0,74842.1
data/instance_large,islands,4,9001,200,174977,220589,0,0,0,222049
data/instance_large,islands,4,9999,200,181022,221788,0,0,0,84485.2
data/instance_large,islands,8,42,200,167716,222629,0,0,0,44501.9
data/instance_large,islands,8,123,200,173117,222989,0,0,0,45588.9
data/instance_large,islands,8,256,200,171483,225960,0,0,0,46191.9
data/instance_large,islands,8,512,200,173175,224999,0,0,0,46108
data/instance_large,islands,8,999,200,174194,220666,0,0,0,108099
data/instance_large,islands,8,1337,200,172716,226037,0,0,0,125418
data/instance_large,islands,8,2048,200,166911,225669,0,0,0,44385.5
data/instance_large,islands,8,3141,200,186001,220917,0,0,0,45110.8
data/instance_large,islands,8,4096,200,171566,224470,0,0,0,45802.6
data/instance_large,islands,8,5000,200,169815,224583,0,0,0,48092.9
data/instance_large,islands,8,6789,200,172232,223573,0,0,0,46229.9
data/instance_large,islands,8,7654,200,170670,223826,0,0,0,74465.6
data/instance_large,islands,8,8192,200,169978,223355,0,0,0,46148.3
data/instance_large,islands,8,9001,200,172772,221016,0,0,0,46457.4
data/instance_large,islands,8,9999,200,174368,224015,0,0,0,47032.2
